prefix_row_id,participant_id,reader_group,reader_group_binary,prefix_type,prefix_value,prefix_order_index,evidence_available_until_prefix,n_words_observed,n_trials_observed,n_texts_observed,n_speeches_observed,n_fixations_observed,stable_enough_for_prediction,terminal_text_id,observed_text_ids,fold_id,inner_fold_id,split_regime,split_role,y_true,p_pred,y_pred,model_name,feature_group,threshold_source,calibration_source,prediction_uncertainty,probability_entropy,n_features,predictor_hash,clean_result,official_claim_allowed,benchmark_relative_claim_allowed,_prefix_priority,_prefix_value_numeric,accumulator,p_t,calibrated_p_t,uncertainty_estimate,evidence_count,accumulator_status,reader_sequence_key,y_pred_at_prefix,is_error
951,P49,typical_control,0,speech_prefix,1,1,P49::22811_p21_s1258_w12,1192,1,1,1,1397,True,22811,22811,0,,unseen_text,outer_test,0,0.6965152986934265,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2113817373794333,0.8855089517282628,201,8231497,True,False,True,3,1.0,learned_meta_aggregator,0.5726671323495706,0.5726671323495706,0.0904140529041881,12,complete,outer_test:unseen_text:0:all_allowed_online:P49,1,True
976,P51,typical_control,0,word_count_prefix,50,1,P51::1125_p0_s1728_w49,50,1,1,1,48,True,1125,1125,0,,unseen_text,outer_test,0,0.2861080709062806,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2042502426685673,0.8636405763267578,177,4842823,True,False,True,0,50.0,learned_meta_aggregator,0.2143157845541665,0.2143157845541665,0.0,1,complete,outer_test:unseen_text:0:all_allowed_online:P51,0,False
982,P51,typical_control,0,chronological_prefix,50,1,P51::1125_p0_s1728_w49,50,1,1,1,48,True,1125,1125,0,,unseen_text,outer_test,0,0.2861080709062806,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2042502426685673,0.8636405763267578,177,4842823,True,False,True,1,50.0,learned_meta_aggregator,0.2126288194019812,0.2126288194019812,0.0008434825760926,2,complete,outer_test:unseen_text:0:all_allowed_online:P51,0,False
977,P51,typical_control,0,word_count_prefix,100,2,P51::1125_p0_s1732_w99,100,1,1,1,97,True,1125,1125,0,,unseen_text,outer_test,0,0.1378601356837981,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.1188547186730429,0.5786071479049768,201,8231497,True,False,True,0,100.0,learned_meta_aggregator,0.1558732664892976,0.1558732664892976,0.0271611784959744,3,complete,outer_test:unseen_text:0:all_allowed_online:P51,0,False
983,P51,typical_control,0,chronological_prefix,100,2,P51::1125_p0_s1732_w99,100,1,1,1,97,True,1125,1125,0,,unseen_text,outer_test,0,0.1378601356837981,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.1188547186730429,0.5786071479049768,201,8231497,True,False,True,1,100.0,learned_meta_aggregator,0.1467517042521225,0.1467517042521225,0.031252468603283,4,complete,outer_test:unseen_text:0:all_allowed_online:P51,0,False
978,P51,typical_control,0,word_count_prefix,250,3,P51::1125_p2_s1742_w63,250,1,1,1,258,True,1125,1125,0,,unseen_text,outer_test,0,0.2625233709879356,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.1936048506730663,0.8305303508506565,201,8231497,True,False,True,0,250.0,learned_meta_aggregator,0.1798461567584062,0.1798461567584062,0.0279716064363226,5,complete,outer_test:unseen_text:0:all_allowed_online:P51,0,False
984,P51,typical_control,0,chronological_prefix,250,3,P51::1125_p2_s1742_w63,250,1,1,1,258,True,1125,1125,0,,unseen_text,outer_test,0,0.2625233709879356,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.1936048506730663,0.8305303508506565,201,8231497,True,False,True,1,250.0,learned_meta_aggregator,0.1807788821655079,0.1807788821655079,0.0255377824643932,6,complete,outer_test:unseen_text:0:all_allowed_online:P51,0,False
979,P51,typical_control,0,word_count_prefix,500,4,P51::1125_p6_s1764_w12,500,1,1,1,531,True,1125,1125,0,,unseen_text,outer_test,0,0.3458790183606366,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.226246723018519,0.9303337234773406,201,8231497,True,False,True,0,500.0,learned_meta_aggregator,0.2101070059141094,0.2101070059141094,0.0256481466613636,7,complete,outer_test:unseen_text:0:all_allowed_online:P51,0,False
985,P51,typical_control,0,chronological_prefix,500,4,P51::1125_p6_s1764_w12,500,1,1,1,531,True,1125,1125,0,,unseen_text,outer_test,0,0.3458790183606366,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.226246723018519,0.9303337234773406,201,8231497,True,False,True,1,500.0,learned_meta_aggregator,0.2136050619156322,0.2136050619156322,0.0256986113107661,8,complete,outer_test:unseen_text:0:all_allowed_online:P51,0,False
980,P51,typical_control,0,word_count_prefix,1000,5,P51::1125_p11_s1800_w102,1000,1,1,1,1023,True,1125,1125,0,,unseen_text,outer_test,0,0.0234956366312342,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0229435916905272,0.160641442316236,201,8231497,True,False,True,0,1000.0,learned_meta_aggregator,0.1359847020724976,0.1359847020724976,0.0294471144265581,9,complete,outer_test:unseen_text:0:all_allowed_online:P51,0,False
986,P51,typical_control,0,chronological_prefix,1000,5,P51::1125_p11_s1800_w102,1000,1,1,1,1023,True,1125,1125,0,,unseen_text,outer_test,0,0.0234956366312342,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0229435916905272,0.160641442316236,201,8231497,True,False,True,1,1000.0,learned_meta_aggregator,0.1307808109809446,0.1307808109809446,0.0320759135405681,10,complete,outer_test:unseen_text:0:all_allowed_online:P51,0,False
988,P51,typical_control,0,trial_or_text_prefix,1,1,P51::1125_p21_s1858_w2,1633,1,1,1,1629,True,1125,1125,0,,unseen_text,outer_test,0,0.112776051733972,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.1000576138892684,0.5082329985601101,201,8231497,True,False,True,2,1.0,learned_meta_aggregator,0.155605730217142,0.155605730217142,0.0312574288990141,11,complete,outer_test:unseen_text:0:all_allowed_online:P51,0,False
993,P51,typical_control,0,speech_prefix,1,1,P51::1125_p21_s1858_w2,1633,1,1,1,1629,True,1125,1125,0,,unseen_text,outer_test,0,0.112776051733972,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.1000576138892684,0.5082329985601101,201,8231497,True,False,True,3,1.0,learned_meta_aggregator,0.1513513496950386,0.1513513496950386,0.0306938703212357,12,complete,outer_test:unseen_text:0:all_allowed_online:P51,0,False
0,P01,typical_control,0,word_count_prefix,50,1,P01::7905_p0_s615_w49,50,1,1,1,68,True,7905,7905,1,,unseen_text,outer_test,0,0.9999943345434772,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,5.665424425520997e-06,0.0001069188768437,177,4842823,True,False,True,0,50.0,learned_meta_aggregator,0.5143335089282153,0.5143335089282153,0.0,1,complete,outer_test:unseen_text:1:all_allowed_online:P01,1,True
6,P01,typical_control,0,chronological_prefix,50,1,P01::7905_p0_s615_w49,50,1,1,1,68,True,7905,7905,1,,unseen_text,outer_test,0,0.9999943345434772,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,5.665424425520997e-06,0.0001069188768437,177,4842823,True,False,True,1,50.0,learned_meta_aggregator,0.4807327346332233,0.4807327346332233,0.0168003871474959,2,complete,outer_test:unseen_text:1:all_allowed_online:P01,0,False
1,P01,typical_control,0,word_count_prefix,100,2,P01::7905_p1_s618_w5,100,1,1,1,149,True,7905,7905,1,,unseen_text,outer_test,0,0.9979832266877792,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.002012705937628,0.0209643073943389,201,8231497,True,False,True,0,100.0,learned_meta_aggregator,0.4537828804379368,0.4537828804379368,0.0247693477349591,3,complete,outer_test:unseen_text:1:all_allowed_online:P01,0,False
7,P01,typical_control,0,chronological_prefix,100,2,P01::7905_p1_s618_w5,100,1,1,1,149,True,7905,7905,1,,unseen_text,outer_test,0,0.9979832266877792,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.002012705937628,0.0209643073943389,201,8231497,True,False,True,1,100.0,learned_meta_aggregator,0.4209152934983564,0.4209152934983564,0.0343757298051542,4,complete,outer_test:unseen_text:1:all_allowed_online:P01,0,False
2,P01,typical_control,0,word_count_prefix,250,3,P01::7905_p3_s628_w19,250,1,1,1,385,True,7905,7905,1,,unseen_text,outer_test,0,0.914118205422912,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0785061119373069,0.422572307806857,201,8231497,True,False,True,0,250.0,learned_meta_aggregator,0.4846319520839084,0.4846319520839084,0.0315061371625408,5,complete,outer_test:unseen_text:1:all_allowed_online:P01,0,False
8,P01,typical_control,0,chronological_prefix,250,3,P01::7905_p3_s628_w19,250,1,1,1,385,True,7905,7905,1,,unseen_text,outer_test,0,0.914118205422912,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0785061119373069,0.422572307806857,201,8231497,True,False,True,1,250.0,learned_meta_aggregator,0.4654086912061978,0.4654086912061978,0.0288332065233661,6,complete,outer_test:unseen_text:1:all_allowed_online:P01,0,False
3,P01,typical_control,0,word_count_prefix,500,4,P01::7905_p6_s640_w63,500,1,1,1,781,True,7905,7905,1,,unseen_text,outer_test,0,0.8851447453703173,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.1016635251136334,0.5143893677748974,201,8231497,True,False,True,0,500.0,learned_meta_aggregator,0.4755467600016522,0.4755467600016522,0.0267656601912867,7,complete,outer_test:unseen_text:1:all_allowed_online:P01,0,False
9,P01,typical_control,0,chronological_prefix,500,4,P01::7905_p6_s640_w63,500,1,1,1,781,True,7905,7905,1,,unseen_text,outer_test,0,0.8851447453703173,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.1016635251136334,0.5143893677748974,201,8231497,True,False,True,1,500.0,learned_meta_aggregator,0.4503680582053096,0.4503680582053096,0.025929757464204,8,complete,outer_test:unseen_text:1:all_allowed_online:P01,0,False
4,P01,typical_control,0,word_count_prefix,1000,5,P01::7905_p14_s661_w37,1000,1,1,1,1458,True,7905,7905,1,,unseen_text,outer_test,0,0.4897322533401437,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.249894573378529,0.999695781688142,201,8231497,True,False,True,0,1000.0,learned_meta_aggregator,0.5739504936507532,0.5739504936507532,0.0412534098440441,9,complete,outer_test:unseen_text:1:all_allowed_online:P01,1,True
10,P01,typical_control,0,chronological_prefix,1000,5,P01::7905_p14_s661_w37,1000,1,1,1,1458,True,7905,7905,1,,unseen_text,outer_test,0,0.4897322533401437,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.249894573378529,0.999695781688142,201,8231497,True,False,True,1,1000.0,learned_meta_aggregator,0.6115856886014475,0.6115856886014475,0.0555954895381303,10,complete,outer_test:unseen_text:1:all_allowed_online:P01,1,True
12,P01,typical_control,0,trial_or_text_prefix,1,1,P01::7905_p31_s725_w7,2336,1,1,1,3275,True,7905,7905,1,,unseen_text,outer_test,0,0.9089418771128052,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0827665411434553,0.4399918666715917,201,8231497,True,False,True,2,1.0,learned_meta_aggregator,0.7055754463761931,0.7055754463761931,0.0808704594442252,11,complete,outer_test:unseen_text:1:all_allowed_online:P01,1,True
16,P01,typical_control,0,speech_prefix,1,1,P01::7905_p31_s725_w7,2336,1,1,1,3275,True,7905,7905,1,,unseen_text,outer_test,0,0.9089418771128052,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0827665411434553,0.4399918666715917,201,8231497,True,False,True,3,1.0,learned_meta_aggregator,0.6641495834092809,0.6641495834092809,0.088052244247532,12,complete,outer_test:unseen_text:1:all_allowed_online:P01,1,True
13,P01,typical_control,0,trial_or_text_prefix,2,2,P01::11171_p12_s1429_w102,3364,2,2,2,4409,True,11171,7905|11171,1,,unseen_text,outer_test,0,0.5733019229659987,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2446268280894868,0.9844402840232154,201,8231497,True,False,True,2,2.0,learned_meta_aggregator,0.626711209293447,0.626711209293447,0.0888267174646944,13,complete,outer_test:unseen_text:1:all_allowed_online:P01,1,True
17,P01,typical_control,0,speech_prefix,2,2,P01::11171_p12_s1429_w102,3364,2,2,2,4409,True,11171,7905|11171,1,,unseen_text,outer_test,0,0.5733019229659987,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2446268280894868,0.9844402840232154,201,8231497,True,False,True,3,2.0,learned_meta_aggregator,0.6092251954975196,0.6092251954975196,0.0878236562290509,14,complete,outer_test:unseen_text:1:all_allowed_online:P01,1,True
20,P02,typical_control,0,word_count_prefix,50,1,P02::7905_p0_s615_w49,50,1,1,1,50,True,7905,7905,1,,unseen_text,outer_test,0,0.999979290513937,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,2.0709057180217807e-05,0.0003521032789971,177,4842823,True,False,True,0,50.0,learned_meta_aggregator,0.5143363401288467,0.5143363401288467,0.0,1,complete,outer_test:unseen_text:1:all_allowed_online:P02,1,True
26,P02,typical_control,0,chronological_prefix,50,1,P02::7905_p0_s615_w49,50,1,1,1,50,True,7905,7905,1,,unseen_text,outer_test,0,0.999979290513937,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,2.0709057180217807e-05,0.0003521032789971,177,4842823,True,False,True,1,50.0,learned_meta_aggregator,0.4807355639559844,0.4807355639559844,0.0168003880864311,2,complete,outer_test:unseen_text:1:all_allowed_online:P02,0,False
21,P02,typical_control,0,word_count_prefix,100,2,P02::7905_p1_s618_w5,100,1,1,1,94,True,7905,7905,1,,unseen_text,outer_test,0,0.9998171018012114,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0001828647470374,0.0025348290471181,201,8231497,True,False,True,0,100.0,learned_meta_aggregator,0.4514307158581884,0.4514307158581884,0.0257010675228674,3,complete,outer_test:unseen_text:1:all_allowed_online:P02,0,False
27,P02,typical_control,0,chronological_prefix,100,2,P02::7905_p1_s618_w5,100,1,1,1,94,True,7905,7905,1,,unseen_text,outer_test,0,0.9998171018012114,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0001828647470374,0.0025348290471181,201,8231497,True,False,True,1,100.0,learned_meta_aggregator,0.4184055771795071,0.4184055771795071,0.0354641563436585,4,complete,outer_test:unseen_text:1:all_allowed_online:P02,0,False
22,P02,typical_control,0,word_count_prefix,250,3,P02::7905_p3_s628_w19,250,1,1,1,244,True,7905,7905,1,,unseen_text,outer_test,0,0.3498389508451395,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2274516593167115,0.9339241425786184,201,8231497,True,False,True,0,250.0,learned_meta_aggregator,0.7225445090584348,0.7225445090584348,0.1073217011514692,5,complete,outer_test:unseen_text:1:all_allowed_online:P02,1,True
28,P02,typical_control,0,chronological_prefix,250,3,P02::7905_p3_s628_w19,250,1,1,1,244,True,7905,7905,1,,unseen_text,outer_test,0,0.3498389508451395,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2274516593167115,0.9339241425786184,201,8231497,True,False,True,1,250.0,learned_meta_aggregator,0.7811018300044977,0.7811018300044977,0.1387436669197105,6,complete,outer_test:unseen_text:1:all_allowed_online:P02,1,True
23,P02,typical_control,0,word_count_prefix,500,4,P02::7905_p6_s640_w63,500,1,1,1,429,True,7905,7905,1,,unseen_text,outer_test,0,0.1314344689116567,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.1141594492935674,0.5613591383252826,201,8231497,True,False,True,0,500.0,learned_meta_aggregator,0.7128603311672109,0.7128603311672109,0.1389528181495967,7,complete,outer_test:unseen_text:1:all_allowed_online:P02,1,True
29,P02,typical_control,0,chronological_prefix,500,4,P02::7905_p6_s640_w63,500,1,1,1,429,True,7905,7905,1,,unseen_text,outer_test,0,0.1314344689116567,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.1141594492935674,0.5613591383252826,201,8231497,True,False,True,1,500.0,learned_meta_aggregator,0.7374920921971314,0.7374920921971314,0.13965292248852,8,complete,outer_test:unseen_text:1:all_allowed_online:P02,1,True
24,P02,typical_control,0,word_count_prefix,1000,5,P02::7905_p14_s661_w37,1000,1,1,1,751,True,7905,7905,1,,unseen_text,outer_test,0,0.0459402596156273,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0438297521620761,0.2688944895880143,201,8231497,True,False,True,0,1000.0,learned_meta_aggregator,0.6979335334414204,0.6979335334414204,0.135048269372354,9,complete,outer_test:unseen_text:1:all_allowed_online:P02,1,True
30,P02,typical_control,0,chronological_prefix,1000,5,P02::7905_p14_s661_w37,1000,1,1,1,751,True,7905,7905,1,,unseen_text,outer_test,0,0.0459402596156273,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0438297521620761,0.2688944895880143,201,8231497,True,False,True,1,1000.0,learned_meta_aggregator,0.6848283844206225,0.6848283844206225,0.1299184330188303,10,complete,outer_test:unseen_text:1:all_allowed_online:P02,1,True
32,P02,typical_control,0,trial_or_text_prefix,1,1,P02::7905_p31_s725_w7,2336,1,1,1,1637,True,7905,7905,1,,unseen_text,outer_test,0,0.2127361613318117,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.1674794869936171,0.7466803627394402,201,8231497,True,False,True,2,1.0,learned_meta_aggregator,0.852317344765119,0.852317344765119,0.1407067833084907,11,complete,outer_test:unseen_text:1:all_allowed_online:P02,1,True
37,P02,typical_control,0,speech_prefix,1,1,P02::7905_p31_s725_w7,2336,1,1,1,1637,True,7905,7905,1,,unseen_text,outer_test,0,0.2127361613318117,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.1674794869936171,0.7466803627394402,201,8231497,True,False,True,3,1.0,learned_meta_aggregator,0.8209035103374173,0.8209035103374173,0.1435737567187277,12,complete,outer_test:unseen_text:1:all_allowed_online:P02,1,True
33,P02,typical_control,0,trial_or_text_prefix,2,2,P02::7946_p15_s1116_w2,3796,2,2,2,2757,True,7946,7905|7946,1,,unseen_text,outer_test,0,0.0138510113045415,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.013659160790383,0.1053580231780056,201,8231497,True,False,True,2,2.0,learned_meta_aggregator,0.6057682054580966,0.6057682054580966,0.1385953176679778,13,complete,outer_test:unseen_text:1:all_allowed_online:P02,1,True
38,P02,typical_control,0,speech_prefix,2,2,P02::7946_p15_s1116_w2,3796,2,2,2,2757,True,7946,7905|7946,1,,unseen_text,outer_test,0,0.0138510113045415,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.013659160790383,0.1053580231780056,201,8231497,True,False,True,3,2.0,learned_meta_aggregator,0.5374498494792589,0.5374498494792589,0.1367932277535034,14,complete,outer_test:unseen_text:1:all_allowed_online:P02,1,True
42,P03,typical_control,0,word_count_prefix,50,1,P03::1323_p1_s192_w12,50,1,1,1,43,True,1323,1323,1,,unseen_text,outer_test,0,0.9943339276135582,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0056339680101533,0.0504395766457894,177,4842823,True,False,True,0,50.0,learned_meta_aggregator,0.5153697816989672,0.5153697816989672,0.0,1,complete,outer_test:unseen_text:1:all_allowed_online:P03,1,True
48,P03,typical_control,0,chronological_prefix,50,1,P03::1323_p1_s192_w12,50,1,1,1,43,True,1323,1323,1,,unseen_text,outer_test,0,0.9943339276135582,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0056339680101533,0.0504395766457894,177,4842823,True,False,True,1,50.0,learned_meta_aggregator,0.4817684640469854,0.4817684640469854,0.0168006588259908,2,complete,outer_test:unseen_text:1:all_allowed_online:P03,0,False
43,P03,typical_control,0,word_count_prefix,100,2,P03::1323_p1_s195_w62,100,1,1,1,81,True,1323,1323,1,,unseen_text,outer_test,0,0.9049888763805268,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0859840100080383,0.4529787202517049,201,8231497,True,False,True,0,100.0,learned_meta_aggregator,0.5522197747083769,0.5522197747083769,0.0287718182074265,3,complete,outer_test:unseen_text:1:all_allowed_online:P03,1,True
49,P03,typical_control,0,chronological_prefix,100,2,P03::1323_p1_s195_w62,100,1,1,1,81,True,1323,1323,1,,unseen_text,outer_test,0,0.9049888763805268,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0859840100080383,0.4529787202517049,201,8231497,True,False,True,1,100.0,learned_meta_aggregator,0.523417304138721,0.523417304138721,0.0250989647644728,4,complete,outer_test:unseen_text:1:all_allowed_online:P03,1,True
44,P03,typical_control,0,word_count_prefix,250,3,P03::1323_p5_s206_w9,250,1,1,1,243,True,1323,1323,1,,unseen_text,outer_test,0,0.0504359638232636,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0478921773764821,0.2882460213796688,201,8231497,True,False,True,0,250.0,learned_meta_aggregator,0.5702148194331494,0.5702148194331494,0.0306097327877982,5,complete,outer_test:unseen_text:1:all_allowed_online:P03,1,True
50,P03,typical_control,0,chronological_prefix,250,3,P03::1323_p5_s206_w9,250,1,1,1,243,True,1323,1323,1,,unseen_text,outer_test,0,0.0504359638232636,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0478921773764821,0.2882460213796688,201,8231497,True,False,True,1,250.0,learned_meta_aggregator,0.6153692317713709,0.6153692317713709,0.0427378574572031,6,complete,outer_test:unseen_text:1:all_allowed_online:P03,1,True
45,P03,typical_control,0,word_count_prefix,500,4,P03::1323_p8_s219_w58,500,1,1,1,460,True,1323,1323,1,,unseen_text,outer_test,0,0.0062085776315217,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0061700311953151,0.0544475414251653,201,8231497,True,False,True,0,500.0,learned_meta_aggregator,0.495601864271216,0.495601864271216,0.0429113029103105,7,complete,outer_test:unseen_text:1:all_allowed_online:P03,0,False
51,P03,typical_control,0,chronological_prefix,500,4,P03::1323_p8_s219_w58,500,1,1,1,460,True,1323,1323,1,,unseen_text,outer_test,0,0.0062085776315217,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0061700311953151,0.0544475414251653,201,8231497,True,False,True,1,500.0,learned_meta_aggregator,0.3804505171423324,0.3804505171423324,0.0653234088916417,8,complete,outer_test:unseen_text:1:all_allowed_online:P03,0,False
46,P03,typical_control,0,word_count_prefix,1000,5,P03::1323_p17_s249_w9,1000,1,1,1,1034,True,1323,1323,1,,unseen_text,outer_test,0,0.9058426776957792,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0852917209607199,0.450196255337719,201,8231497,True,False,True,0,1000.0,learned_meta_aggregator,0.8330035743934848,0.8330035743934848,0.1169100533379896,9,complete,outer_test:unseen_text:1:all_allowed_online:P03,1,True
52,P03,typical_control,0,chronological_prefix,1000,5,P03::1323_p17_s249_w9,1000,1,1,1,1034,True,1323,1323,1,,unseen_text,outer_test,0,0.9058426776957792,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0852917209607199,0.450196255337719,201,8231497,True,False,True,1,1000.0,learned_meta_aggregator,0.8179623764536436,0.8179623764536436,0.1366400878295871,10,complete,outer_test:unseen_text:1:all_allowed_online:P03,1,True
54,P03,typical_control,0,trial_or_text_prefix,1,1,P03::1323_p30_s290_w71,1813,1,1,1,1912,True,1323,1323,1,,unseen_text,outer_test,0,0.9459695998437844,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0511111160151748,0.3032771545534579,201,8231497,True,False,True,2,1.0,learned_meta_aggregator,0.8364642406800759,0.8364642406800759,0.1499040225960143,11,complete,outer_test:unseen_text:1:all_allowed_online:P03,1,True
59,P03,typical_control,0,speech_prefix,1,1,P03::1323_p30_s290_w71,1813,1,1,1,1912,True,1323,1323,1,,unseen_text,outer_test,0,0.9459695998437844,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0511111160151748,0.3032771545534579,201,8231497,True,False,True,3,1.0,learned_meta_aggregator,0.8207674019389385,0.8207674019389385,0.1557401816863076,12,complete,outer_test:unseen_text:1:all_allowed_online:P03,1,True
82,P05,typical_control,0,word_count_prefix,50,1,P05::7905_p0_s615_w49,50,1,1,1,53,True,7905,7905,1,,unseen_text,outer_test,0,0.9993398120339188,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0006597521179306,0.0079269127234887,177,4842823,True,False,True,0,50.0,learned_meta_aggregator,0.5144563066794514,0.5144563066794514,0.0,1,complete,outer_test:unseen_text:1:all_allowed_online:P05,1,True
88,P05,typical_control,0,chronological_prefix,50,1,P05::7905_p0_s615_w49,50,1,1,1,53,True,7905,7905,1,,unseen_text,outer_test,0,0.9993398120339188,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0006597521179306,0.0079269127234887,177,4842823,True,False,True,1,50.0,learned_meta_aggregator,0.4808554529158632,0.4808554529158632,0.0168004268817941,2,complete,outer_test:unseen_text:1:all_allowed_online:P05,0,False
83,P05,typical_control,0,word_count_prefix,100,2,P05::7905_p1_s618_w5,100,1,1,1,100,True,7905,7905,1,,unseen_text,outer_test,0,0.9997231412991552,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0002767820501046,0.0036714392422213,201,8231497,True,False,True,0,100.0,learned_meta_aggregator,0.4515172598073385,0.4515172598073385,0.0257143940877157,3,complete,outer_test:unseen_text:1:all_allowed_online:P05,0,False
89,P05,typical_control,0,chronological_prefix,100,2,P05::7905_p1_s618_w5,100,1,1,1,100,True,7905,7905,1,,unseen_text,outer_test,0,0.9997231412991552,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0002767820501046,0.0036714392422213,201,8231497,True,False,True,1,100.0,learned_meta_aggregator,0.4185167087261206,0.4185167087261206,0.0354706149720706,4,complete,outer_test:unseen_text:1:all_allowed_online:P05,0,False
84,P05,typical_control,0,word_count_prefix,250,3,P05::7905_p3_s628_w19,250,1,1,1,257,True,7905,7905,1,,unseen_text,outer_test,0,0.328889623515705,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2207212390594028,0.9137878818010818,201,8231497,True,False,True,0,250.0,learned_meta_aggregator,0.720033119242673,0.720033119242673,0.1063224015786372,5,complete,outer_test:unseen_text:1:all_allowed_online:P05,1,True
90,P05,typical_control,0,chronological_prefix,250,3,P05::7905_p3_s628_w19,250,1,1,1,257,True,7905,7905,1,,unseen_text,outer_test,0,0.328889623515705,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2207212390594028,0.9137878818010818,201,8231497,True,False,True,1,250.0,learned_meta_aggregator,0.7796362196138817,0.7796362196138817,0.1378227063830555,6,complete,outer_test:unseen_text:1:all_allowed_online:P05,1,True
