evidence_id,source_phase,source_file,source_row_identifier,source_trace_status,value_source_text
D3OnlineTargetedOptimization_v1_online_prefix_00059,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,59,exact_file_trace,Row 59 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00060,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,60,exact_file_trace,Row 60 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00061,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,61,exact_file_trace,Row 61 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00062,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,62,exact_file_trace,Row 62 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00063,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,63,exact_file_trace,Row 63 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00064,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,64,exact_file_trace,Row 64 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00065,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,65,exact_file_trace,Row 65 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00066,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,66,exact_file_trace,Row 66 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00067,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,67,exact_file_trace,Row 67 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00068,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,68,exact_file_trace,Row 68 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00069,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,69,exact_file_trace,Row 69 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00070,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,70,exact_file_trace,Row 70 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00071,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,71,exact_file_trace,Row 71 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00072,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,72,exact_file_trace,Row 72 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00073,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,73,exact_file_trace,Row 73 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00074,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,74,exact_file_trace,Row 74 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00075,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,75,exact_file_trace,Row 75 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00076,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,76,exact_file_trace,Row 76 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00077,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,77,exact_file_trace,Row 77 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00078,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,78,exact_file_trace,Row 78 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00079,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,79,exact_file_trace,Row 79 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00080,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,80,exact_file_trace,Row 80 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00081,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,81,exact_file_trace,Row 81 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00082,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,82,exact_file_trace,Row 82 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00083,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,83,exact_file_trace,Row 83 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00084,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,84,exact_file_trace,Row 84 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00085,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,85,exact_file_trace,Row 85 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00086,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,86,exact_file_trace,Row 86 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00087,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,87,exact_file_trace,Row 87 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00088,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,88,exact_file_trace,Row 88 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00089,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,89,exact_file_trace,Row 89 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00090,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,90,exact_file_trace,Row 90 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00091,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,91,exact_file_trace,Row 91 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00092,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,92,exact_file_trace,Row 92 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00093,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,93,exact_file_trace,Row 93 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00094,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,94,exact_file_trace,Row 94 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00095,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,95,exact_file_trace,Row 95 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00096,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,96,exact_file_trace,Row 96 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00097,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,97,exact_file_trace,Row 97 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00098,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,98,exact_file_trace,Row 98 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00099,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,99,exact_file_trace,Row 99 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00100,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,100,exact_file_trace,Row 100 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00101,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,101,exact_file_trace,Row 101 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00102,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,102,exact_file_trace,Row 102 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00103,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,103,exact_file_trace,Row 103 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00104,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,104,exact_file_trace,Row 104 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00105,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,105,exact_file_trace,Row 105 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00106,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,106,exact_file_trace,Row 106 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00107,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,107,exact_file_trace,Row 107 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00108,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,108,exact_file_trace,Row 108 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00109,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,109,exact_file_trace,Row 109 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00110,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,110,exact_file_trace,Row 110 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00111,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,111,exact_file_trace,Row 111 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00112,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,112,exact_file_trace,Row 112 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00113,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,113,exact_file_trace,Row 113 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00114,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,114,exact_file_trace,Row 114 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00115,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,115,exact_file_trace,Row 115 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00116,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,116,exact_file_trace,Row 116 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00117,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,117,exact_file_trace,Row 117 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00118,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,118,exact_file_trace,Row 118 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00119,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv,119,exact_file_trace,Row 119 in analysis/d3_online_targeted_optimization_v1/legal_calibration_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00000_dup_00350,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,0,exact_file_trace,Row 0 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00001_dup_00351,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,1,exact_file_trace,Row 1 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00002_dup_00352,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,2,exact_file_trace,Row 2 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00003_dup_00353,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,3,exact_file_trace,Row 3 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00004_dup_00354,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,4,exact_file_trace,Row 4 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00005_dup_00355,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,5,exact_file_trace,Row 5 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00006_dup_00356,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,6,exact_file_trace,Row 6 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00007_dup_00357,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,7,exact_file_trace,Row 7 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00008_dup_00358,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,8,exact_file_trace,Row 8 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00009_dup_00359,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,9,exact_file_trace,Row 9 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00010_dup_00360,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,10,exact_file_trace,Row 10 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00011_dup_00361,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,11,exact_file_trace,Row 11 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00012_dup_00362,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,12,exact_file_trace,Row 12 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00013_dup_00363,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,13,exact_file_trace,Row 13 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00014_dup_00364,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,14,exact_file_trace,Row 14 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00015_dup_00365,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,15,exact_file_trace,Row 15 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00016_dup_00366,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,16,exact_file_trace,Row 16 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00017_dup_00367,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,17,exact_file_trace,Row 17 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00018_dup_00368,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,18,exact_file_trace,Row 18 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00019_dup_00369,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,19,exact_file_trace,Row 19 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00020_dup_00370,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,20,exact_file_trace,Row 20 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00021_dup_00371,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,21,exact_file_trace,Row 21 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00022_dup_00372,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,22,exact_file_trace,Row 22 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00023_dup_00373,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,23,exact_file_trace,Row 23 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00024_dup_00374,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,24,exact_file_trace,Row 24 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00025_dup_00375,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,25,exact_file_trace,Row 25 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00026_dup_00376,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,26,exact_file_trace,Row 26 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00027_dup_00377,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,27,exact_file_trace,Row 27 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00028_dup_00378,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,28,exact_file_trace,Row 28 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00029_dup_00379,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,29,exact_file_trace,Row 29 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00030_dup_00380,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,30,exact_file_trace,Row 30 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00031_dup_00381,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,31,exact_file_trace,Row 31 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00032_dup_00382,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,32,exact_file_trace,Row 32 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00033_dup_00383,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,33,exact_file_trace,Row 33 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00034_dup_00384,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,34,exact_file_trace,Row 34 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00035_dup_00385,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,35,exact_file_trace,Row 35 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00036_dup_00386,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,36,exact_file_trace,Row 36 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00037_dup_00387,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,37,exact_file_trace,Row 37 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00038_dup_00388,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,38,exact_file_trace,Row 38 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00039_dup_00389,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,39,exact_file_trace,Row 39 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00040_dup_00390,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,40,exact_file_trace,Row 40 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00041_dup_00391,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,41,exact_file_trace,Row 41 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00042_dup_00392,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,42,exact_file_trace,Row 42 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00043_dup_00393,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,43,exact_file_trace,Row 43 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
D3OnlineTargetedOptimization_v1_online_prefix_00044_dup_00394,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv,44,exact_file_trace,Row 44 in analysis/d3_online_targeted_optimization_v1/legal_threshold_metrics.csv
